driverId,driverRef,driverStandingsId,raceId,points,position,wins,year,circuitId,name,time
807,hulkenberg,72202,1111,9.0,14,0,2023,39,Dutch Grand Prix,13:00:00
807,hulkenberg,72246,1112,9.0,14,0,2023,14,Italian Grand Prix,13:00:00
807,hulkenberg,72290,1113,9.0,14,0,2023,15,Singapore Grand Prix,12:00:00
807,hulkenberg,72312,1114,9.0,14,0,2023,22,Japanese Grand Prix,05:00:00
807,hulkenberg,72356,1115,9.0,15,0,2023,78,Qatar Grand Prix,17:00:00
807,hulkenberg,72400,1116,9.0,15,0,2023,69,United States Grand Prix,19:00:00
807,hulkenberg,72422,1117,9.0,15,0,2023,32,Mexico City Grand Prix,20:00:00
807,hulkenberg,72444,1118,9.0,16,0,2023,18,São Paulo Grand Prix,17:00:00
807,hulkenberg,72488,1119,9.0,16,0,2023,80,Las Vegas Grand Prix,06:00:00
807,hulkenberg,72510,1120,9.0,16,0,2023,24,Abu Dhabi Grand Prix,13:00:00
807,hulkenberg,72573,1121,0.0,16,0,2024,3,Bahrain Grand Prix,15:00:00
807,hulkenberg,72593,1122,1.0,11,0,2024,77,Saudi Arabian Grand Prix,17:00:00
807,hulkenberg,72656,1123,3.0,13,0,2024,1,Australian Grand Prix,04:00:00
807,hulkenberg,72677,1124,3.0,13,0,2024,22,Japanese Grand Prix,05:00:00
807,hulkenberg,72698,1125,4.0,13,0,2024,17,Chinese Grand Prix,07:00:00
807,hulkenberg,72719,1126,6.0,13,0,2024,79,Miami Grand Prix,20:00:00
807,hulkenberg,72740,1127,6.0,13,0,2024,21,Emilia Romagna Grand Prix,13:00:00
807,hulkenberg,72782,1128,6.0,13,0,2024,6,Monaco Grand Prix,13:00:00
807,hulkenberg,72803,1129,6.0,14,0,2024,7,Canadian Grand Prix,18:00:00
807,hulkenberg,72824,1130,6.0,14,0,2024,4,Spanish Grand Prix,13:00:00
807,hulkenberg,72845,1131,14.0,12,0,2024,70,Austrian Grand Prix,13:00:00
807,hulkenberg,72866,1132,22.0,11,0,2024,9,British Grand Prix,14:00:00
815,perez,68619,989,0.0,11,0,2018,1,Australian Grand Prix,05:10:00
815,perez,68699,990,0.0,15,0,2018,3,Bahrain Grand Prix,15:10:00
815,perez,68679,991,0.0,15,0,2018,17,Chinese Grand Prix,06:10:00
815,perez,68719,992,15.0,9,0,2018,73,Azerbaijan Grand Prix,12:10:00
815,perez,68739,993,17.0,11,0,2018,4,Spanish Grand Prix,13:10:00
815,perez,68759,994,17.0,12,0,2018,6,Monaco Grand Prix,13:10:00
815,perez,68779,995,17.0,12,0,2018,7,Canadian Grand Prix,18:10:00
815,perez,68799,996,17.0,12,0,2018,34,French Grand Prix,14:10:00
815,perez,68819,997,23.0,11,0,2018,70,Austrian Grand Prix,13:10:00
815,perez,68839,998,24.0,12,0,2018,9,British Grand Prix,13:10:00
815,perez,68859,999,30.0,10,0,2018,10,German Grand Prix,13:10:00
815,perez,68879,1000,30.0,10,0,2018,11,Hungarian Grand Prix,13:10:00
815,perez,68899,1001,40.0,10,0,2018,13,Belgian Grand Prix,13:10:00
815,perez,68959,1002,46.0,9,0,2018,14,Italian Grand Prix,13:10:00
815,perez,68979,1003,46.0,10,0,2018,15,Singapore Grand Prix,12:10:00
815,perez,68999,1004,47.0,10,0,2018,71,Russian Grand Prix,11:10:00
815,perez,69019,1005,53.0,7,0,2018,22,Japanese Grand Prix,05:10:00
815,perez,69059,1006,57.0,8,0,2018,69,United States Grand Prix,18:10:00
815,perez,69079,1007,57.0,8,0,2018,32,Mexican Grand Prix,19:10:00
815,perez,69099,1008,58.0,8,0,2018,18,Brazilian Grand Prix,17:10:00
815,perez,69119,1009,62.0,8,0,2018,24,Abu Dhabi Grand Prix,13:10:00
815,perez,69761,1010,0.0,13,0,2019,1,Australian Grand Prix,05:10:00
815,perez,69221,1011,1.0,14,0,2019,3,Bahrain Grand Prix,15:10:00
815,perez,69241,1012,5.0,12,0,2019,17,Chinese Grand Prix,06:10:00
815,perez,69261,1013,13.0,6,0,2019,73,Azerbaijan Grand Prix,12:10:00
815,perez,69301,1014,13.0,8,0,2019,4,Spanish Grand Prix,13:10:00
815,perez,69321,1015,13.0,9,0,2019,6,Monaco Grand Prix,13:10:00
815,perez,69341,1016,13.0,10,0,2019,7,Canadian Grand Prix,18:10:00
815,perez,69421,1017,13.0,13,0,2019,34,French Grand Prix,13:10:00
815,perez,69441,1018,13.0,13,0,2019,70,Austrian Grand Prix,13:10:00
815,perez,69461,1019,13.0,13,0,2019,9,British Grand Prix,13:10:00
815,perez,69501,1020,13.0,16,0,2019,10,German Grand Prix,13:10:00
815,perez,69521,1021,13.0,16,0,2019,11,Hungarian Grand Prix,13:10:00
815,perez,69541,1022,21.0,13,0,2019,13,Belgian Grand Prix,13:10:00
815,perez,69561,1023,27.0,13,0,2019,14,Italian Grand Prix,13:10:00
815,perez,69581,1024,27.0,14,0,2019,15,Singapore Grand Prix,12:10:00
815,perez,69601,1025,33.0,13,0,2019,71,Russian Grand Prix,11:10:00
815,perez,69661,1026,37.0,9,0,2019,22,Japanese Grand Prix,05:10:00
815,perez,69681,1027,43.0,9,0,2019,32,Mexican Grand Prix,19:10:00
815,perez,69701,1028,44.0,10,0,2019,69,United States Grand Prix,19:10:00
815,perez,69721,1029,46.0,10,0,2019,18,Brazilian Grand Prix,17:10:00
815,perez,69741,1030,52.0,10,0,2019,24,Abu Dhabi Grand Prix,13:10:00
815,perez,69874,1034,22.0,7,0,2020,9,British Grand Prix,13:10:00
815,perez,70000,1031,8.0,6,0,2020,70,Austrian Grand Prix,13:10:00
815,perez,69814,1032,16.0,5,0,2020,70,Styrian Grand Prix,13:10:00
815,perez,69854,1033,22.0,6,0,2020,11,Hungarian Grand Prix,13:10:00
815,perez,69895,1035,22.0,8,0,2020,9,70th Anniversary Grand Prix,13:10:00
815,perez,69916,1036,32.0,8,0,2020,4,Spanish Grand Prix,13:10:00
815,perez,69937,1037,33.0,9,0,2020,13,Belgian Grand Prix,13:10:00
815,perez,69958,1038,34.0,11,0,2020,14,Italian Grand Prix,13:10:00
815,perez,69979,1039,44.0,9,0,2020,76,Tuscan Grand Prix,13:10:00
815,perez,70020,1040,56.0,9,0,2020,71,Russian Grand Prix,11:10:00
815,perez,70041,1041,68.0,5,0,2020,20,Eifel Grand Prix,13:10:00
815,perez,70062,1042,74.0,6,0,2020,75,Portuguese Grand Prix,12:10:00
815,perez,70083,1043,82.0,6,0,2020,21,Emilia Romagna Grand Prix,12:10:00
815,perez,70104,1044,100.0,4,0,2020,5,Turkish Grand Prix,10:10:00
815,perez,70125,1045,100.0,5,0,2020,3,Bahrain Grand Prix,14:10:00
815,perez,70146,1046,125.0,4,1,2020,3,Sakhir Grand Prix,17:10:00
815,perez,70192,1047,125.0,4,1,2020,24,Abu Dhabi Grand Prix,13:10:00
815,perez,70702,1051,190.0,4,1,2021,78,Qatar Grand Prix,14:00:00
815,perez,70235,1052,10.0,5,0,2021,3,Bahrain Grand Prix,15:00:00
815,perez,70295,1053,10.0,8,0,2021,21,Emilia Romagna Grand Prix,13:00:00
815,perez,70315,1054,22.0,6,0,2021,75,Portuguese Grand Prix,14:00:00
815,perez,70335,1055,32.0,6,0,2021,4,Spanish Grand Prix,13:00:00
815,perez,70355,1056,44.0,5,0,2021,6,Monaco Grand Prix,13:00:00
815,perez,70375,1057,69.0,3,1,2021,73,Azerbaijan Grand Prix,12:00:00
815,perez,70395,1059,84.0,3,1,2021,34,French Grand Prix,13:00:00
815,perez,70415,1058,96.0,3,1,2021,70,Styrian Grand Prix,13:00:00
815,perez,70455,1060,104.0,3,1,2021,70,Austrian Grand Prix,13:00:00
815,perez,70475,1061,104.0,5,1,2021,9,British Grand Prix,14:00:00
815,perez,70515,1062,104.0,5,1,2021,11,Hungarian Grand Prix,13:00:00
815,perez,70535,1063,104.0,5,1,2021,13,Belgian Grand Prix,13:00:00
815,perez,70555,1064,108.0,5,1,2021,39,Dutch Grand Prix,13:00:00
815,perez,70576,1065,118.0,5,1,2021,14,Italian Grand Prix,13:00:00
815,perez,70597,1066,120.0,5,1,2021,71,Russian Grand Prix,12:00:00
815,perez,70618,1067,135.0,5,1,2021,5,Turkish Grand Prix,12:00:00
815,perez,70639,1069,150.0,4,1,2021,69,United States Grand Prix,19:00:00
815,perez,70660,1070,165.0,4,1,2021,32,Mexico City Grand Prix,19:00:00
815,perez,70681,1071,178.0,4,1,2021,18,São Paulo Grand Prix,17:00:00
815,perez,70723,1072,190.0,4,1,2021,77,Saudi Arabian Grand Prix,17:30:00
815,perez,70744,1073,190.0,4,1,2021,24,Abu Dhabi Grand Prix,13:00:00
815,perez,71393,1074,0.0,18,0,2022,3,Bahrain Grand Prix,15:00:00
815,perez,71289,1075,12.0,7,0,2022,77,Saudi Arabian Grand Prix,17:00:00
815,perez,71309,1076,30.0,4,0,2022,1,Australian Grand Prix,05:00:00
815,perez,71330,1077,54.0,3,0,2022,21,Emilia Romagna Grand Prix,13:00:00
815,perez,71351,1078,66.0,3,0,2022,79,Miami Grand Prix,19:30:00
815,perez,71372,1079,85.0,3,0,2022,4,Spanish Grand Prix,13:00:00
815,perez,71413,1080,110.0,3,1,2022,6,Monaco Grand Prix,13:00:00
815,perez,71434,1081,129.0,2,1,2022,73,Azerbaijan Grand Prix,11:00:00
815,perez,71476,1082,129.0,2,1,2022,7,Canadian Grand Prix,18:00:00
815,perez,71497,1083,147.0,2,1,2022,9,British Grand Prix,14:00:00
815,perez,71518,1084,151.0,3,1,2022,70,Austrian Grand Prix,13:00:00
815,perez,71539,1085,163.0,3,1,2022,34,French Grand Prix,13:00:00
815,perez,71560,1086,173.0,3,1,2022,11,Hungarian Grand Prix,13:00:00
815,perez,71581,1087,191.0,2,1,2022,13,Belgian Grand Prix,13:00:00
815,perez,71602,1088,201.0,3,1,2022,39,Dutch Grand Prix,13:00:00
815,perez,71623,1089,210.0,3,1,2022,14,Italian Grand Prix,13:00:00
815,perez,71645,1091,235.0,3,2,2022,15,Singapore Grand Prix,12:00:00
815,perez,71689,1092,253.0,2,2,2022,22,Japanese Grand Prix,05:00:00
815,perez,71755,1093,265.0,3,2,2022,69,United States Grand Prix,19:00:00
815,perez,71777,1094,280.0,2,2,2022,32,Mexico City Grand Prix,20:00:00
815,perez,71799,1095,290.0,3,2,2022,18,São Paulo Grand Prix,18:00:00
815,perez,71821,1096,305.0,3,2,2022,24,Abu Dhabi Grand Prix,13:00:00
815,perez,72007,1098,18.0,2,0,2023,3,Bahrain Grand Prix,15:00:00
815,perez,71887,1099,43.0,2,1,2023,77,Saudi Arabian Grand Prix,17:00:00
815,perez,71907,1100,54.0,2,1,2023,1,Australian Grand Prix,05:00:00
815,perez,71927,1101,87.0,2,2,2023,73,Azerbaijan Grand Prix,11:00:00
815,perez,71947,1102,105.0,2,2,2023,79,Miami Grand Prix,19:30:00
815,perez,71967,1104,105.0,2,2,2023,6,Monaco Grand Prix,13:00:00
815,perez,72027,1105,117.0,2,2,2023,4,Spanish Grand Prix,13:00:00
815,perez,72067,1106,126.0,2,2,2023,7,Canadian Grand Prix,18:00:00
815,perez,72107,1107,148.0,2,2,2023,70,Austrian Grand Prix,13:00:00
815,perez,72127,1108,156.0,2,2,2023,9,British Grand Prix,14:00:00
815,perez,72147,1109,171.0,2,2,2023,11,Hungarian Grand Prix,13:00:00
815,perez,72168,1110,189.0,2,2,2023,13,Belgian Grand Prix,13:00:00
815,perez,72189,1111,201.0,2,2,2023,39,Dutch Grand Prix,13:00:00
815,perez,72233,1112,219.0,2,2,2023,14,Italian Grand Prix,13:00:00
815,perez,72277,1113,223.0,2,2,2023,15,Singapore Grand Prix,12:00:00
815,perez,72299,1114,223.0,2,2,2023,22,Japanese Grand Prix,05:00:00
815,perez,72343,1115,224.0,2,2,2023,78,Qatar Grand Prix,17:00:00
815,perez,72387,1116,240.0,2,2,2023,69,United States Grand Prix,19:00:00
815,perez,72409,1117,240.0,2,2,2023,32,Mexico City Grand Prix,20:00:00
815,perez,72431,1118,258.0,2,2,2023,18,São Paulo Grand Prix,17:00:00
815,perez,72475,1119,273.0,2,2,2023,80,Las Vegas Grand Prix,06:00:00
815,perez,72497,1120,285.0,2,2,2023,24,Abu Dhabi Grand Prix,13:00:00
815,perez,72559,1121,18.0,2,0,2024,3,Bahrain Grand Prix,15:00:00
815,perez,72579,1122,36.0,2,0,2024,77,Saudi Arabian Grand Prix,17:00:00
815,perez,72642,1123,46.0,3,0,2024,1,Australian Grand Prix,04:00:00
815,perez,72663,1124,64.0,2,0,2024,22,Japanese Grand Prix,05:00:00
815,perez,72684,1125,85.0,2,0,2024,17,Chinese Grand Prix,07:00:00
815,perez,72705,1126,103.0,2,0,2024,79,Miami Grand Prix,20:00:00
815,perez,72726,1127,107.0,3,0,2024,21,Emilia Romagna Grand Prix,13:00:00
815,perez,72768,1128,107.0,5,0,2024,6,Monaco Grand Prix,13:00:00
815,perez,72789,1129,107.0,5,0,2024,7,Canadian Grand Prix,18:00:00
815,perez,72810,1130,111.0,5,0,2024,4,Spanish Grand Prix,13:00:00
815,perez,72831,1131,118.0,5,0,2024,70,Austrian Grand Prix,13:00:00
815,perez,72852,1132,118.0,6,0,2024,9,British Grand Prix,14:00:00
817,ricciardo,68612,989,12.0,4,0,2018,1,Australian Grand Prix,05:10:00
817,ricciardo,68692,990,12.0,8,0,2018,3,Bahrain Grand Prix,15:10:00
817,ricciardo,68672,991,37.0,4,1,2018,17,Chinese Grand Prix,06:10:00
817,ricciardo,68712,992,37.0,5,1,2018,73,Azerbaijan Grand Prix,12:10:00
817,ricciardo,68732,993,47.0,5,1,2018,4,Spanish Grand Prix,13:10:00
817,ricciardo,68752,994,72.0,3,2,2018,6,Monaco Grand Prix,13:10:00
817,ricciardo,68772,995,84.0,4,2,2018,7,Canadian Grand Prix,18:10:00
817,ricciardo,68792,996,96.0,3,2,2018,34,French Grand Prix,14:10:00
817,ricciardo,68812,997,96.0,4,2,2018,70,Austrian Grand Prix,13:10:00
817,ricciardo,68832,998,106.0,4,2,2018,9,British Grand Prix,13:10:00
817,ricciardo,68852,999,106.0,5,2,2018,10,German Grand Prix,13:10:00
817,ricciardo,68872,1000,118.0,5,2,2018,11,Hungarian Grand Prix,13:10:00
817,ricciardo,68892,1001,118.0,6,2,2018,13,Belgian Grand Prix,13:10:00
817,ricciardo,68952,1002,118.0,6,2,2018,14,Italian Grand Prix,13:10:00
817,ricciardo,68972,1003,126.0,6,2,2018,15,Singapore Grand Prix,12:10:00
817,ricciardo,68992,1004,134.0,6,2,2018,71,Russian Grand Prix,11:10:00
817,ricciardo,69012,1005,146.0,6,2,2018,22,Japanese Grand Prix,05:10:00
817,ricciardo,69052,1006,146.0,6,2,2018,69,United States Grand Prix,18:10:00
817,ricciardo,69072,1007,146.0,6,2,2018,32,Mexican Grand Prix,19:10:00
817,ricciardo,69092,1008,158.0,6,2,2018,18,Brazilian Grand Prix,17:10:00
817,ricciardo,69112,1009,170.0,6,2,2018,24,Abu Dhabi Grand Prix,13:10:00
817,ricciardo,69767,1010,0.0,19,0,2019,1,Australian Grand Prix,05:10:00
817,ricciardo,69227,1011,0.0,18,0,2019,3,Bahrain Grand Prix,15:10:00
817,ricciardo,69247,1012,6.0,11,0,2019,17,Chinese Grand Prix,06:10:00
817,ricciardo,69267,1013,6.0,13,0,2019,73,Azerbaijan Grand Prix,12:10:00
817,ricciardo,69307,1014,6.0,12,0,2019,4,Spanish Grand Prix,13:10:00
817,ricciardo,69327,1015,8.0,13,0,2019,6,Monaco Grand Prix,13:10:00
817,ricciardo,69347,1016,16.0,8,0,2019,7,Canadian Grand Prix,18:10:00
817,ricciardo,69427,1017,16.0,9,0,2019,34,French Grand Prix,13:10:00
817,ricciardo,69447,1018,16.0,10,0,2019,70,Austrian Grand Prix,13:10:00
817,ricciardo,69467,1019,22.0,10,0,2019,9,British Grand Prix,13:10:00
817,ricciardo,69507,1020,22.0,11,0,2019,10,German Grand Prix,13:10:00
817,ricciardo,69527,1021,22.0,11,0,2019,11,Hungarian Grand Prix,13:10:00
817,ricciardo,69547,1022,22.0,12,0,2019,13,Belgian Grand Prix,13:10:00
817,ricciardo,69567,1023,34.0,8,0,2019,14,Italian Grand Prix,13:10:00
817,ricciardo,69587,1024,34.0,9,0,2019,15,Singapore Grand Prix,12:10:00
817,ricciardo,69607,1025,34.0,10,0,2019,71,Russian Grand Prix,11:10:00
817,ricciardo,69667,1026,34.0,12,0,2019,22,Japanese Grand Prix,05:10:00
817,ricciardo,69687,1027,38.0,10,0,2019,32,Mexican Grand Prix,19:10:00
817,ricciardo,69707,1028,46.0,9,0,2019,69,United States Grand Prix,19:10:00
817,ricciardo,69727,1029,54.0,9,0,2019,18,Brazilian Grand Prix,17:10:00
817,ricciardo,69747,1030,54.0,9,0,2019,24,Abu Dhabi Grand Prix,13:10:00
817,ricciardo,69887,1034,20.0,9,0,2020,9,British Grand Prix,13:10:00
817,ricciardo,70013,1031,0.0,19,0,2020,70,Austrian Grand Prix,13:10:00
817,ricciardo,69827,1032,4.0,12,0,2020,70,Styrian Grand Prix,13:10:00
817,ricciardo,69867,1033,8.0,11,0,2020,11,Hungarian Grand Prix,13:10:00
817,ricciardo,69908,1035,20.0,9,0,2020,9,70th Anniversary Grand Prix,13:10:00
817,ricciardo,69929,1036,20.0,10,0,2020,4,Spanish Grand Prix,13:10:00
817,ricciardo,69950,1037,33.0,8,0,2020,13,Belgian Grand Prix,13:10:00
817,ricciardo,69971,1038,41.0,10,0,2020,14,Italian Grand Prix,13:10:00
817,ricciardo,69992,1039,53.0,7,0,2020,76,Tuscan Grand Prix,13:10:00
817,ricciardo,70033,1040,63.0,6,0,2020,71,Russian Grand Prix,11:10:00
817,ricciardo,70054,1041,78.0,4,0,2020,20,Eifel Grand Prix,13:10:00
817,ricciardo,70075,1042,80.0,4,0,2020,75,Portuguese Grand Prix,12:10:00
817,ricciardo,70096,1043,95.0,4,0,2020,21,Emilia Romagna Grand Prix,12:10:00
817,ricciardo,70117,1044,96.0,6,0,2020,5,Turkish Grand Prix,10:10:00
817,ricciardo,70138,1045,102.0,4,0,2020,3,Bahrain Grand Prix,14:10:00
817,ricciardo,70159,1046,112.0,5,0,2020,3,Sakhir Grand Prix,17:10:00
817,ricciardo,70205,1047,119.0,5,0,2020,24,Abu Dhabi Grand Prix,13:10:00
817,ricciardo,70704,1051,105.0,8,1,2021,78,Qatar Grand Prix,14:00:00
817,ricciardo,70237,1052,6.0,7,0,2021,3,Bahrain Grand Prix,15:00:00
817,ricciardo,70297,1053,14.0,7,0,2021,21,Emilia Romagna Grand Prix,13:00:00
817,ricciardo,70317,1054,16.0,7,0,2021,75,Portuguese Grand Prix,14:00:00
817,ricciardo,70337,1055,24.0,7,0,2021,4,Spanish Grand Prix,13:00:00
817,ricciardo,70357,1056,24.0,8,0,2021,6,Monaco Grand Prix,13:00:00
817,ricciardo,70377,1057,26.0,10,0,2021,73,Azerbaijan Grand Prix,12:00:00
817,ricciardo,70397,1059,34.0,9,0,2021,34,French Grand Prix,13:00:00
817,ricciardo,70417,1058,34.0,9,0,2021,70,Styrian Grand Prix,13:00:00
817,ricciardo,70457,1060,40.0,8,0,2021,70,Austrian Grand Prix,13:00:00
817,ricciardo,70477,1061,50.0,8,0,2021,9,British Grand Prix,14:00:00
817,ricciardo,70517,1062,50.0,9,0,2021,11,Hungarian Grand Prix,13:00:00
817,ricciardo,70537,1063,56.0,8,0,2021,13,Belgian Grand Prix,13:00:00
817,ricciardo,70557,1064,56.0,9,0,2021,39,Dutch Grand Prix,13:00:00
817,ricciardo,70578,1065,83.0,8,1,2021,14,Italian Grand Prix,13:00:00
817,ricciardo,70599,1066,95.0,8,1,2021,71,Russian Grand Prix,12:00:00
817,ricciardo,70620,1067,95.0,8,1,2021,5,Turkish Grand Prix,12:00:00
817,ricciardo,70641,1069,105.0,8,1,2021,69,United States Grand Prix,19:00:00
817,ricciardo,70662,1070,105.0,8,1,2021,32,Mexico City Grand Prix,19:00:00
817,ricciardo,70683,1071,105.0,8,1,2021,18,São Paulo Grand Prix,17:00:00
817,ricciardo,70725,1072,115.0,8,1,2021,77,Saudi Arabian Grand Prix,17:30:00
817,ricciardo,70746,1073,115.0,8,1,2021,24,Abu Dhabi Grand Prix,13:00:00
817,ricciardo,71389,1074,0.0,14,0,2022,3,Bahrain Grand Prix,15:00:00
817,ricciardo,71285,1075,0.0,19,0,2022,77,Saudi Arabian Grand Prix,17:00:00
817,ricciardo,71305,1076,8.0,11,0,2022,1,Australian Grand Prix,05:00:00
817,ricciardo,71326,1077,11.0,11,0,2022,21,Emilia Romagna Grand Prix,13:00:00
817,ricciardo,71347,1078,11.0,11,0,2022,79,Miami Grand Prix,19:30:00
817,ricciardo,71368,1079,11.0,12,0,2022,4,Spanish Grand Prix,13:00:00
817,ricciardo,71409,1080,11.0,11,0,2022,6,Monaco Grand Prix,13:00:00
817,ricciardo,71430,1081,15.0,13,0,2022,73,Azerbaijan Grand Prix,11:00:00
817,ricciardo,71472,1082,15.0,13,0,2022,7,Canadian Grand Prix,18:00:00
817,ricciardo,71493,1083,15.0,14,0,2022,9,British Grand Prix,14:00:00
817,ricciardo,71514,1084,17.0,12,0,2022,70,Austrian Grand Prix,13:00:00
817,ricciardo,71535,1085,19.0,12,0,2022,34,French Grand Prix,13:00:00
817,ricciardo,71556,1086,19.0,12,0,2022,11,Hungarian Grand Prix,13:00:00
817,ricciardo,71577,1087,19.0,13,0,2022,13,Belgian Grand Prix,13:00:00
817,ricciardo,71598,1088,19.0,13,0,2022,39,Dutch Grand Prix,13:00:00
817,ricciardo,71619,1089,19.0,14,0,2022,14,Italian Grand Prix,13:00:00
817,ricciardo,71641,1091,29.0,11,0,2022,15,Singapore Grand Prix,12:00:00
817,ricciardo,71685,1092,29.0,12,0,2022,22,Japanese Grand Prix,05:00:00
817,ricciardo,71751,1093,29.0,12,0,2022,69,United States Grand Prix,19:00:00
817,ricciardo,71773,1094,35.0,12,0,2022,32,Mexico City Grand Prix,20:00:00
817,ricciardo,71795,1095,35.0,12,0,2022,18,São Paulo Grand Prix,18:00:00
817,ricciardo,71817,1096,37.0,11,0,2022,24,Abu Dhabi Grand Prix,13:00:00
817,ricciardo,72166,1109,0.0,21,0,2023,11,Hungarian Grand Prix,13:00:00
817,ricciardo,72187,1110,0.0,21,0,2023,13,Belgian Grand Prix,13:00:00
817,ricciardo,72208,1111,0.0,21,0,2023,39,Dutch Grand Prix,13:00:00
817,ricciardo,72252,1112,0.0,22,0,2023,14,Italian Grand Prix,13:00:00
817,ricciardo,72296,1113,0.0,22,0,2023,15,Singapore Grand Prix,12:00:00
817,ricciardo,72318,1114,0.0,22,0,2023,22,Japanese Grand Prix,05:00:00
817,ricciardo,72362,1115,0.0,22,0,2023,78,Qatar Grand Prix,17:00:00
817,ricciardo,72406,1116,0.0,22,0,2023,69,United States Grand Prix,19:00:00
817,ricciardo,72428,1117,6.0,17,0,2023,32,Mexico City Grand Prix,20:00:00
817,ricciardo,72450,1118,6.0,17,0,2023,18,São Paulo Grand Prix,17:00:00
817,ricciardo,72494,1119,6.0,17,0,2023,80,Las Vegas Grand Prix,06:00:00
817,ricciardo,72516,1120,6.0,17,0,2023,24,Abu Dhabi Grand Prix,13:00:00
817,ricciardo,72570,1121,0.0,13,0,2024,3,Bahrain Grand Prix,15:00:00
817,ricciardo,72590,1122,0.0,16,0,2024,77,Saudi Arabian Grand Prix,17:00:00
817,ricciardo,72653,1123,0.0,17,0,2024,1,Australian Grand Prix,04:00:00
817,ricciardo,72674,1124,0.0,17,0,2024,22,Japanese Grand Prix,05:00:00
817,ricciardo,72695,1125,0.0,18,0,2024,17,Chinese Grand Prix,07:00:00
817,ricciardo,72716,1126,5.0,14,0,2024,79,Miami Grand Prix,20:00:00
817,ricciardo,72737,1127,5.0,14,0,2024,21,Emilia Romagna Grand Prix,13:00:00
817,ricciardo,72779,1128,5.0,14,0,2024,6,Monaco Grand Prix,13:00:00
817,ricciardo,72800,1129,9.0,12,0,2024,7,Canadian Grand Prix,18:00:00
817,ricciardo,72821,1130,9.0,12,0,2024,4,Spanish Grand Prix,13:00:00
817,ricciardo,72842,1131,11.0,13,0,2024,70,Austrian Grand Prix,13:00:00
817,ricciardo,72863,1132,11.0,13,0,2024,9,British Grand Prix,14:00:00
822,bottas,68616,989,4.0,8,0,2018,1,Australian Grand Prix,05:10:00
822,bottas,68696,990,22.0,3,0,2018,3,Bahrain Grand Prix,15:10:00
822,bottas,68676,991,40.0,3,0,2018,17,Chinese Grand Prix,06:10:00
822,bottas,68716,992,40.0,4,0,2018,73,Azerbaijan Grand Prix,12:10:00
822,bottas,68736,993,58.0,3,0,2018,4,Spanish Grand Prix,13:10:00
822,bottas,68756,994,68.0,4,0,2018,6,Monaco Grand Prix,13:10:00
822,bottas,68776,995,86.0,3,0,2018,7,Canadian Grand Prix,18:10:00
822,bottas,68796,996,92.0,4,0,2018,34,French Grand Prix,14:10:00
822,bottas,68816,997,92.0,6,0,2018,70,Austrian Grand Prix,13:10:00
822,bottas,68836,998,104.0,5,0,2018,9,British Grand Prix,13:10:00
822,bottas,68856,999,122.0,4,0,2018,10,German Grand Prix,13:10:00
822,bottas,68876,1000,132.0,4,0,2018,11,Hungarian Grand Prix,13:10:00
822,bottas,68896,1001,144.0,4,0,2018,13,Belgian Grand Prix,13:10:00
822,bottas,68956,1002,159.0,4,0,2018,14,Italian Grand Prix,13:10:00
822,bottas,68976,1003,171.0,4,0,2018,15,Singapore Grand Prix,12:10:00
822,bottas,68996,1004,189.0,3,0,2018,71,Russian Grand Prix,11:10:00
822,bottas,69016,1005,207.0,3,0,2018,22,Japanese Grand Prix,05:10:00
822,bottas,69056,1006,217.0,4,0,2018,69,United States Grand Prix,18:10:00
822,bottas,69076,1007,227.0,4,0,2018,32,Mexican Grand Prix,19:10:00
822,bottas,69096,1008,237.0,4,0,2018,18,Brazilian Grand Prix,17:10:00
822,bottas,69116,1009,247.0,5,0,2018,24,Abu Dhabi Grand Prix,13:10:00
822,bottas,69749,1010,26.0,1,1,2019,1,Australian Grand Prix,05:10:00
822,bottas,69229,1012,62.0,2,1,2019,17,Chinese Grand Prix,06:10:00
822,bottas,69209,1011,44.0,1,1,2019,3,Bahrain Grand Prix,15:10:00
822,bottas,69249,1013,87.0,1,2,2019,73,Azerbaijan Grand Prix,12:10:00
822,bottas,69289,1014,105.0,2,2,2019,4,Spanish Grand Prix,13:10:00
822,bottas,69309,1015,120.0,2,2,2019,6,Monaco Grand Prix,13:10:00
822,bottas,69329,1016,133.0,2,2,2019,7,Canadian Grand Prix,18:10:00
822,bottas,69409,1017,151.0,2,2,2019,34,French Grand Prix,13:10:00
822,bottas,69429,1018,166.0,2,2,2019,70,Austrian Grand Prix,13:10:00
822,bottas,69449,1019,184.0,2,2,2019,9,British Grand Prix,13:10:00
822,bottas,69489,1020,184.0,2,2,2019,10,German Grand Prix,13:10:00
822,bottas,69509,1021,188.0,2,2,2019,11,Hungarian Grand Prix,13:10:00
822,bottas,69529,1022,203.0,2,2,2019,13,Belgian Grand Prix,13:10:00
822,bottas,69549,1023,221.0,2,2,2019,14,Italian Grand Prix,13:10:00
822,bottas,69569,1024,231.0,2,2,2019,15,Singapore Grand Prix,12:10:00
822,bottas,69589,1025,249.0,2,2,2019,71,Russian Grand Prix,11:10:00
822,bottas,69649,1026,274.0,2,3,2019,22,Japanese Grand Prix,05:10:00
822,bottas,69669,1027,289.0,2,3,2019,32,Mexican Grand Prix,19:10:00
822,bottas,69689,1028,314.0,2,4,2019,69,United States Grand Prix,19:10:00
822,bottas,69709,1029,314.0,2,4,2019,18,Brazilian Grand Prix,17:10:00
