raceId,round,circuitId,name,date,time,driverStandingsId,driverId,points,wins,driverRef
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72108,4,131.0,0,alonso
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72109,832,82.0,0,sainz
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72110,1,106.0,0,hamilton
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72111,840,44.0,0,stroll
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72112,847,72.0,0,russell
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72113,822,5.0,0,bottas
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72114,842,16.0,0,gasly
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72115,848,7.0,0,albon
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72116,852,2.0,0,tsunoda
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72117,858,0.0,0,sargeant
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72118,825,2.0,0,kevin_magnussen
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72120,807,9.0,0,hulkenberg
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72121,855,4.0,0,zhou
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72122,846,24.0,0,norris
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72123,839,31.0,7,ocon
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72124,844,72.0,0,leclerc
1107,9,70,Austrian Grand Prix,02/07/2023,13:00:00,72125,857,5.0,0,piastri
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72126,830,255.0,8,max_verstappen
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72127,815,156.0,2,perez
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72128,4,137.0,0,alonso
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72129,832,83.0,0,sainz
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72130,1,121.0,0,hamilton
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72131,840,44.0,0,stroll
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72132,847,82.0,0,russell
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72133,822,5.0,0,bottas
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72134,842,16.0,0,gasly
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72135,848,11.0,0,albon
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72136,852,2.0,0,tsunoda
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72137,858,0.0,0,sargeant
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72138,825,2.0,0,kevin_magnussen
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72140,807,9.0,0,hulkenberg
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72141,855,4.0,0,zhou
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72142,846,42.0,0,norris
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72143,839,31.0,0,ocon
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72144,844,74.0,0,leclerc
1108,10,9,British Grand Prix,09/07/2023,14:00:00,72145,857,17.0,0,piastri
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72146,830,281.0,9,max_verstappen
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72147,815,171.0,2,perez
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72148,4,139.0,0,alonso
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72149,832,87.0,0,sainz
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72150,1,133.0,0,hamilton
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72151,840,45.0,0,stroll
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72152,847,90.0,0,russell
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72153,822,5.0,0,bottas
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72154,842,16.0,0,gasly
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72155,848,11.0,0,albon
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72156,852,2.0,0,tsunoda
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72157,858,0.0,0,sargeant
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72158,825,2.0,0,kevin_magnussen
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72160,807,9.0,0,hulkenberg
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72161,855,4.0,0,zhou
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72162,846,60.0,0,norris
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72163,839,31.0,0,ocon
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72164,844,80.0,0,leclerc
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72165,857,27.0,0,piastri
1109,11,11,Hungarian Grand Prix,23/07/2023,13:00:00,72166,817,0.0,0,ricciardo
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72167,830,314.0,10,max_verstappen
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72168,815,189.0,2,perez
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72169,4,149.0,0,alonso
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72170,832,92.0,0,sainz
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72171,1,148.0,0,hamilton
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72172,840,47.0,0,stroll
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72173,847,99.0,0,russell
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72174,822,5.0,0,bottas
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72175,842,22.0,0,gasly
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72176,848,11.0,0,albon
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72177,852,3.0,0,tsunoda
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72178,858,0.0,0,sargeant
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72179,825,2.0,0,kevin_magnussen
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72181,807,9.0,0,hulkenberg
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72182,855,4.0,0,zhou
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72183,846,69.0,0,norris
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72184,839,35.0,0,ocon
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72185,844,99.0,0,leclerc
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72186,857,34.0,0,piastri
1110,12,13,Belgian Grand Prix,30/07/2023,13:00:00,72187,817,0.0,0,ricciardo
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72188,830,339.0,11,max_verstappen
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72189,815,201.0,2,perez
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72190,4,168.0,0,alonso
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72191,832,102.0,0,sainz
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72192,1,156.0,0,hamilton
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72193,840,47.0,0,stroll
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72194,847,99.0,0,russell
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72195,822,5.0,0,bottas
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72196,842,37.0,0,gasly
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72197,848,15.0,0,albon
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72198,852,3.0,0,tsunoda
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72199,858,0.0,0,sargeant
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72200,825,2.0,0,kevin_magnussen
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72202,807,9.0,0,hulkenberg
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72203,855,4.0,0,zhou
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72204,846,75.0,0,norris
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72205,839,36.0,0,ocon
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72206,844,99.0,0,leclerc
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72207,857,36.0,0,piastri
1111,13,39,Dutch Grand Prix,27/08/2023,13:00:00,72208,817,0.0,0,ricciardo
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72232,830,364.0,0,max_verstappen
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72233,815,219.0,0,perez
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72234,4,170.0,0,alonso
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72235,832,117.0,0,sainz
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72236,1,164.0,0,hamilton
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72237,840,47.0,0,stroll
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72238,847,109.0,0,russell
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72239,822,6.0,0,bottas
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72240,842,37.0,0,gasly
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72241,848,21.0,0,albon
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72242,852,3.0,0,tsunoda
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72243,858,0.0,0,sargeant
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72244,825,2.0,0,kevin_magnussen
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72246,807,9.0,0,hulkenberg
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72247,855,4.0,0,zhou
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72248,846,79.0,0,norris
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72249,839,36.0,2,ocon
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72250,844,111.0,12,leclerc
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72251,857,36.0,0,piastri
1112,14,14,Italian Grand Prix,03/09/2023,13:00:00,72252,817,0.0,0,ricciardo
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72276,830,374.0,0,max_verstappen
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72277,815,223.0,0,perez
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72278,4,170.0,0,alonso
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72279,832,142.0,0,sainz
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72280,1,180.0,0,hamilton
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72281,840,47.0,0,stroll
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72282,847,109.0,0,russell
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72283,822,6.0,0,bottas
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72284,842,45.0,0,gasly
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72285,848,21.0,0,albon
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72286,852,3.0,0,tsunoda
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72287,858,0.0,0,sargeant
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72288,825,3.0,0,kevin_magnussen
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72290,807,9.0,0,hulkenberg
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72291,855,4.0,1,zhou
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72292,846,97.0,0,norris
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72293,839,36.0,2,ocon
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72294,844,123.0,12,leclerc
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72295,857,42.0,0,piastri
1113,15,15,Singapore Grand Prix,17/09/2023,12:00:00,72296,817,0.0,0,ricciardo
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72298,830,400.0,13,max_verstappen
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72299,815,223.0,2,perez
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72300,4,174.0,0,alonso
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72301,832,150.0,1,sainz
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72302,1,190.0,0,hamilton
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72303,840,47.0,0,stroll
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72304,847,115.0,0,russell
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72305,822,6.0,0,bottas
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72306,842,46.0,0,gasly
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72307,848,21.0,0,albon
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72308,852,3.0,0,tsunoda
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72309,858,0.0,0,sargeant
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72310,825,3.0,0,kevin_magnussen
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72312,807,9.0,0,hulkenberg
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72313,855,4.0,0,zhou
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72314,846,115.0,0,norris
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72315,839,38.0,0,ocon
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72316,844,135.0,0,leclerc
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72317,857,57.0,0,piastri
1114,16,22,Japanese Grand Prix,24/09/2023,05:00:00,72318,817,0.0,0,ricciardo
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72342,830,433.0,0,max_verstappen
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72343,815,224.0,0,perez
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72344,4,183.0,0,alonso
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72345,832,153.0,0,sainz
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72346,1,194.0,0,hamilton
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72347,840,47.0,0,stroll
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72348,847,132.0,0,russell
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72349,822,10.0,0,bottas
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72350,842,46.0,0,gasly
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72351,848,23.0,0,albon
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72352,852,3.0,0,tsunoda
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72353,858,0.0,0,sargeant
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72354,825,3.0,2,kevin_magnussen
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72356,807,9.0,1,hulkenberg
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72357,855,6.0,0,zhou
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72358,846,136.0,0,norris
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72359,839,44.0,0,ocon
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72360,844,145.0,0,leclerc
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72361,857,83.0,14,piastri
1115,17,78,Qatar Grand Prix,08/10/2023,17:00:00,72362,817,0.0,0,ricciardo
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72386,830,466.0,0,max_verstappen
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72387,815,240.0,0,perez
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72388,4,183.0,0,alonso
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72389,832,171.0,0,sainz
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72390,1,201.0,0,hamilton
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72391,840,53.0,0,stroll
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72392,847,143.0,0,russell
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72393,822,10.0,0,bottas
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72394,842,56.0,0,gasly
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72395,848,25.0,0,albon
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72396,852,8.0,0,tsunoda
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72397,858,1.0,0,sargeant
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72398,825,3.0,2,kevin_magnussen
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72400,807,9.0,0,hulkenberg
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72401,855,6.0,1,zhou
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72402,846,159.0,0,norris
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72403,839,44.0,0,ocon
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72404,844,151.0,0,leclerc
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72405,857,83.0,15,piastri
1116,18,69,United States Grand Prix,22/10/2023,19:00:00,72406,817,0.0,0,ricciardo
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72408,830,491.0,16,max_verstappen
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72409,815,240.0,2,perez
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72410,4,183.0,0,alonso
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72411,832,183.0,1,sainz
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72412,1,220.0,0,hamilton
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72413,840,53.0,0,stroll
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72414,847,151.0,0,russell
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72415,822,10.0,0,bottas
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72416,842,56.0,0,gasly
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72417,848,27.0,0,albon
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72418,852,8.0,0,tsunoda
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72419,858,1.0,0,sargeant
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72420,825,3.0,0,kevin_magnussen
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72422,807,9.0,0,hulkenberg
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72423,855,6.0,0,zhou
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72424,846,169.0,0,norris
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72425,839,45.0,0,ocon
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72426,844,166.0,0,leclerc
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72427,857,87.0,0,piastri
1117,19,32,Mexico City Grand Prix,29/10/2023,20:00:00,72428,817,6.0,0,ricciardo
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72430,830,524.0,17,max_verstappen
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72431,815,258.0,2,perez
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72432,4,198.0,0,alonso
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72433,832,192.0,1,sainz
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72434,1,226.0,0,hamilton
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72435,840,63.0,0,stroll
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72436,847,156.0,0,russell
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72437,822,10.0,0,bottas
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72438,842,62.0,0,gasly
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72439,848,27.0,0,albon
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72440,852,13.0,0,tsunoda
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72441,858,1.0,0,sargeant
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72442,825,3.0,0,kevin_magnussen
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72444,807,9.0,0,hulkenberg
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72445,855,6.0,0,zhou
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72446,846,195.0,0,norris
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72447,839,46.0,0,ocon
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72448,844,170.0,0,leclerc
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72449,857,87.0,0,piastri
1118,20,18,São Paulo Grand Prix,05/11/2023,17:00:00,72450,817,6.0,0,ricciardo
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72474,830,549.0,0,max_verstappen
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72475,815,273.0,0,perez
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72476,4,200.0,0,alonso
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72477,832,200.0,0,sainz
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72478,1,232.0,0,hamilton
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72479,840,73.0,0,stroll
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72480,847,160.0,0,russell
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72481,822,10.0,0,bottas
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72482,842,62.0,0,gasly
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72483,848,27.0,0,albon
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72484,852,13.0,0,tsunoda
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72485,858,1.0,0,sargeant
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72486,825,3.0,0,kevin_magnussen
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72488,807,9.0,0,hulkenberg
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72489,855,6.0,0,zhou
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72490,846,195.0,0,norris
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72491,839,58.0,1,ocon
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72492,844,188.0,0,leclerc
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72493,857,89.0,2,piastri
1119,21,80,Las Vegas Grand Prix,19/11/2023,06:00:00,72494,817,6.0,18,ricciardo
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72496,830,575.0,19,max_verstappen
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72497,815,285.0,2,perez
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72498,4,206.0,0,alonso
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72499,832,200.0,1,sainz
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72500,1,234.0,0,hamilton
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72501,840,74.0,0,stroll
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72502,847,175.0,0,russell
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72503,822,10.0,0,bottas
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72504,842,62.0,0,gasly
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72505,848,27.0,0,albon
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72506,852,17.0,0,tsunoda
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72507,858,1.0,0,sargeant
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72508,825,3.0,0,kevin_magnussen
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72510,807,9.0,0,hulkenberg
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72511,855,6.0,0,zhou
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72512,846,205.0,0,norris
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72513,839,58.0,0,ocon
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72514,844,206.0,0,leclerc
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72515,857,97.0,0,piastri
1120,22,24,Abu Dhabi Grand Prix,26/11/2023,13:00:00,72516,817,6.0,0,ricciardo
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72558,830,26.0,0,max_verstappen
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72559,815,18.0,0,perez
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72560,832,15.0,0,sainz
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72561,844,12.0,0,leclerc
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72562,847,10.0,0,russell
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72563,846,8.0,0,norris
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72564,1,6.0,0,hamilton
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72565,857,4.0,0,piastri
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72566,4,2.0,0,alonso
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72567,840,1.0,0,stroll
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72568,855,0.0,0,zhou
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72569,825,0.0,0,kevin_magnussen
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72570,817,0.0,0,ricciardo
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72571,852,0.0,0,tsunoda
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72572,848,0.0,0,albon
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72573,807,0.0,0,hulkenberg
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72574,839,0.0,1,ocon
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72575,842,0.0,0,gasly
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72576,822,0.0,0,bottas
1121,1,3,Bahrain Grand Prix,02/03/2024,15:00:00,72577,858,0.0,0,sargeant
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72578,830,51.0,2,max_verstappen
